Country,Code,year,Population,GDP,GDP_growth,Life_expectancy,TF
"Venezuela, RB",VEN,1995,22092144,74.88874218,3.951662762,71.86526829,0
"Venezuela, RB",VEN,1981,15549525,75.49882932,-0.362810861,68.45653659,0
"Venezuela, RB",VEN,1982,15990376,76.69364787,-2.071006182,68.71953659,0
"Venezuela, RB",VEN,1983,16426198,78.58650343,-3.764816992,69.01068293,0
"Venezuela, RB",VEN,2003,25797219,83.62219142,-7.75530005,72.88795122,0
"Venezuela, RB",VEN,1997,23020184,85.83738578,6.37093152,72.09995122,0
"Venezuela, RB",VEN,1998,23482700,91.33854254,0.294055161,72.21131707,0
"Venezuela, RB",VEN,2002,25333622,92.88958698,-8.855647353,72.72502439,0
"Venezuela, RB",VEN,1999,23945002,97.97413644,-5.970458146,72.32421951,0
"Venezuela, RB",VEN,2004,26261326,112,18.28660669,73.06587805,0
"Venezuela, RB",VEN,2000,24407553,117,3.686944167,72.44414634,0
"Venezuela, RB",VEN,2001,24870441,123,3.394236108,72.57707317,0
"Venezuela, RB",VEN,2005,26725897,146,10.3179138,73.25378049,0
"Venezuela, RB",VEN,2006,27190882,183,9.872149109,73.44768293,0
"Venezuela, RB",VEN,2007,27655937,230,8.753578808,73.63909756,0
"Venezuela, RB",VEN,2008,28120312,316,5.277854124,73.82502439,0
"Venezuela, RB",VEN,2011,29500625,316,4.176425359,74.33097561,0
"Venezuela, RB",VEN,2009,28583040,329,-3.202302657,74.0024878,0
"Venezuela, RB",VEN,2012,29954782,381,5.625956975,74.4875122,0
"Venezuela, RB",VEN,2010,29043283,394,-1.488791251,74.17046341,0
